order_id,customer_id,order_date,region,segment,payment_method,channel,status,product_category,product_name,unit_price,quantity,discount_pct,gross_sales,discount_amount,net_sales,year_month
1979,1444,2024-10-23,South,Mainstream,Apple Pay,Online,completed,Home,Chair,399,1,0.1,399,39.900000000000006,359.1,2024-10
1980,1092,2024-06-19,West,Mainstream,Card,In-Store,completed,Beauty,Skincare,15,3,0.0,45,0.0,45.0,2024-06
1981,2230,2024-07-31,South,Mainstream,Cash,Online,completed,Groceries,Bread,8,3,0.1,24,2.4000000000000004,21.6,2024-07
1982,1352,2024-01-18,Northeast,Budget,Apple Pay,Online,completed,Groceries,Rice,3,4,0.1,12,1.2000000000000002,10.8,2024-01
1983,1902,2024-11-09,South,Mainstream,Card,Online,completed,Clothing,Jacket,79,1,0.05,79,3.95,75.05,2024-11
1984,2355,2024-02-29,Midwest,Mainstream,Card,In-Store,completed,Clothing,Jeans,19,1,0.0,19,0.0,19.0,2024-02
1985,1861,2024-03-28,West,Budget,Card,Online,completed,Groceries,Rice,8,1,0.1,8,0.8,7.2,2024-03
1986,1158,2024-01-27,South,Budget,Card,Online,completed,Home,Chair,399,3,0.15,1197,179.54999999999998,1017.45,2024-01
1988,1023,2024-10-04,West,Budget,Cash,In-Store,completed,Electronics,Smartphone,999,1,0.0,999,0.0,999.0,2024-10
1989,1403,2024-02-09,West,Mainstream,Card,In-Store,completed,Groceries,Bread,8,4,0.0,32,0.0,32.0,2024-02
1990,1804,2024-04-18,Midwest,Budget,Cash,Online,completed,Home,Lamp,199,2,0.15,398,59.699999999999996,338.3,2024-04
1992,1731,2024-03-06,Midwest,Mainstream,Card,Online,completed,Sports,Dumbbells,80,4,0.0,320,0.0,320.0,2024-03
1993,2387,2024-06-16,Northeast,Premium,Card,In-Store,completed,Home,Cookware,89,3,0.05,267,13.350000000000001,253.65,2024-06
1994,2405,2024-09-18,Northeast,Mainstream,Card,In-Store,completed,Clothing,Shoes,49,1,0.0,49,0.0,49.0,2024-09
1995,1531,2024-09-30,West,Budget,PayPal,Online,completed,Beauty,Lotion,15,4,0.1,60,6.0,54.0,2024-09
1996,1955,2024-12-02,Northeast,Premium,PayPal,In-Store,completed,Home,Chair,199,4,0.0,796,0.0,796.0,2024-12
1997,1151,2024-12-23,South,Mainstream,Apple Pay,In-Store,completed,Toys,Puzzle,50,4,0.0,200,0.0,200.0,2024-12
1999,1607,2024-08-02,Northeast,Budget,Card,Online,completed,Groceries,Bread,5,4,0.1,20,2.0,18.0,2024-08
2000,1419,2024-12-31,West,Mainstream,Apple Pay,Online,completed,Toys,Lego Set,20,2,0.05,40,2.0,38.0,2024-12
2001,2273,2024-10-12,West,Mainstream,Apple Pay,Online,completed,Electronics,Tablet,799,3,0.0,2397,0.0,2397.0,2024-10
2002,2140,2024-05-28,West,Budget,Card,Online,completed,Sports,Tennis Racket,15,4,0.05,60,3.0,57.0,2024-05
2003,1865,2024-11-13,South,Premium,Card,Online,completed,Toys,Puzzle,80,1,0.0,80,0.0,80.0,2024-11
2004,1577,2024-04-16,South,Mainstream,Card,Online,completed,Toys,Doll,30,4,0.0,120,0.0,120.0,2024-04
2005,1334,2024-05-20,West,Mainstream,Card,Online,completed,Beauty,Lotion,25,1,0.0,25,0.0,25.0,2024-05
2006,2441,2024-03-16,Northeast,Mainstream,PayPal,In-Store,completed,Clothing,Jeans,19,3,0.0,57,0.0,57.0,2024-03
2008,1294,2024-07-14,Midwest,Budget,PayPal,In-Store,completed,Groceries,Eggs,2,2,0.0,4,0.0,4.0,2024-07
2009,1754,2024-10-21,South,Mainstream,Card,In-Store,completed,Groceries,Bread,8,1,0.0,8,0.0,8.0,2024-10
2010,2394,2024-10-06,West,Premium,Card,Online,completed,Electronics,Smartphone,199,1,0.02,199,3.98,195.02,2024-10
2011,1185,2024-04-27,Midwest,Mainstream,Card,Online,completed,Clothing,Jeans,19,2,0.1,38,3.8000000000000003,34.2,2024-04
2012,2269,2024-10-16,Northeast,Budget,Card,Online,completed,Clothing,Jeans,79,4,0.05,316,15.8,300.2,2024-10
2013,1636,2024-03-01,Northeast,Budget,Apple Pay,Online,completed,Groceries,Rice,5,3,0.05,15,0.75,14.25,2024-03
2014,2291,2024-11-30,Northeast,Premium,Cash,Online,completed,Clothing,Dress,79,4,0.0,316,0.0,316.0,2024-11
2015,2260,2024-11-01,Northeast,Budget,Cash,Online,completed,Groceries,Rice,5,1,0.15,5,0.75,4.25,2024-11
2016,1529,2024-02-20,Midwest,Mainstream,Card,In-Store,completed,Electronics,Tablet,499,3,0.0,1497,0.0,1497.0,2024-02
2017,1020,2024-02-21,Northeast,Mainstream,Card,Online,completed,Toys,RC Car,10,2,0.05,20,1.0,19.0,2024-02
2018,1910,2024-05-01,South,Mainstream,Card,In-Store,completed,Home,Sofa,129,1,0.0,129,0.0,129.0,2024-05
2019,1866,2024-06-15,West,Mainstream,Card,Online,completed,Toys,Lego Set,30,1,0.0,30,0.0,30.0,2024-06
2020,1793,2024-01-08,Midwest,Budget,Cash,Online,completed,Electronics,Smartwatch,299,3,0.15,897,134.54999999999998,762.45,2024-01
2021,1099,2024-02-14,South,Mainstream,Card,Online,completed,Beauty,Makeup,60,3,0.05,180,9.0,171.0,2024-02
2022,1751,2024-12-09,West,Budget,Card,Online,completed,Electronics,Headphones,999,2,0.05,1998,99.9,1898.1,2024-12
2023,1477,2024-09-01,Northeast,Mainstream,Card,Online,completed,Beauty,Perfume,25,1,0.05,25,1.25,23.75,2024-09
2024,2321,2024-10-10,West,Budget,Card,Online,completed,Sports,Running Shoes,45,2,0.15,90,13.5,76.5,2024-10
2025,1939,2024-04-16,Midwest,Budget,Apple Pay,Online,completed,Electronics,Tablet,299,3,0.15,897,134.54999999999998,762.45,2024-04
2026,1525,2024-01-27,Midwest,Mainstream,Card,In-Store,completed,Toys,Lego Set,10,1,0.0,10,0.0,10.0,2024-01
2027,1333,2024-07-11,West,Mainstream,Card,Online,completed,Groceries,Milk,2,2,0.05,4,0.2,3.8,2024-07
2028,1001,2024-12-02,South,Budget,Cash,In-Store,completed,Clothing,Dress,99,1,0.0,99,0.0,99.0,2024-12
2029,1374,2024-12-22,West,Mainstream,Card,Online,completed,Beauty,Skincare,25,1,0.0,25,0.0,25.0,2024-12
2030,1292,2024-03-02,West,Mainstream,PayPal,In-Store,completed,Sports,Yoga Mat,15,1,0.0,15,0.0,15.0,2024-03
2031,1836,2024-03-02,South,Mainstream,Apple Pay,Online,completed,Beauty,Shampoo,25,3,0.0,75,0.0,75.0,2024-03
2032,2004,2024-10-08,South,Premium,Card,Online,completed,Home,Chair,399,2,0.0,798,0.0,798.0,2024-10
2035,1380,2024-02-08,West,Mainstream,Cash,In-Store,completed,Clothing,T-shirt,29,1,0.0,29,0.0,29.0,2024-02
2036,1013,2024-10-03,Midwest,Budget,PayPal,Online,completed,Electronics,Headphones,799,2,0.05,1598,79.9,1518.1,2024-10
2037,1503,2024-04-03,Midwest,Budget,Card,Online,completed,Groceries,Rice,5,2,0.05,10,0.5,9.5,2024-04
2038,1230,2024-04-24,Northeast,Premium,Card,Online,completed,Sports,Bike Helmet,15,1,0.0,15,0.0,15.0,2024-04
2039,2107,2024-06-24,South,Mainstream,Cash,Online,completed,Toys,Puzzle,20,3,0.1,60,6.0,54.0,2024-06
2041,1837,2024-01-13,Midwest,Budget,Apple Pay,In-Store,completed,Electronics,Tablet,799,1,0.0,799,0.0,799.0,2024-01
2042,2168,2024-06-11,Midwest,Budget,PayPal,Online,completed,Home,Cookware,49,1,0.05,49,2.45,46.55,2024-06
2044,1027,2024-06-24,Midwest,Budget,PayPal,Online,completed,Home,Bedding,89,1,0.15,89,13.35,75.65,2024-06
2047,2252,2024-06-21,Midwest,Mainstream,Card,In-Store,completed,Home,Cookware,49,2,0.0,98,0.0,98.0,2024-06
2048,1260,2024-10-01,Northeast,Mainstream,Apple Pay,Online,completed,Home,Sofa,89,1,0.0,89,0.0,89.0,2024-10
2049,2472,2024-03-04,South,Mainstream,Card,Online,completed,Clothing,T-shirt,29,4,0.0,116,0.0,116.0,2024-03
2050,2447,2024-04-10,South,Premium,PayPal,In-Store,completed,Groceries,Coffee,2,4,0.0,8,0.0,8.0,2024-04
2051,1459,2024-11-17,South,Mainstream,Card,In-Store,completed,Sports,Dumbbells,150,1,0.0,150,0.0,150.0,2024-11
2052,1300,2024-03-06,South,Mainstream,PayPal,Online,completed,Home,Lamp,399,1,0.05,399,19.950000000000003,379.05,2024-03
2053,1918,2024-11-26,Northeast,Mainstream,Card,Online,completed,Home,Chair,399,4,0.0,1596,0.0,1596.0,2024-11
2054,2326,2024-02-14,South,Mainstream,Apple Pay,In-Store,completed,Beauty,Skincare,9,3,0.0,27,0.0,27.0,2024-02
2055,1286,2024-03-27,West,Premium,PayPal,In-Store,completed,Clothing,Jacket,29,3,0.05,87,4.3500000000000005,82.65,2024-03
2056,2418,2024-03-07,South,Budget,Card,Online,completed,Clothing,Jeans,29,4,0.05,116,5.800000000000001,110.2,2024-03
2057,2033,2024-09-15,Midwest,Mainstream,Card,Online,completed,Beauty,Shampoo,35,3,0.1,105,10.5,94.5,2024-09
2058,1629,2024-07-23,South,Premium,Cash,Online,completed,Beauty,Makeup,25,1,0.0,25,0.0,25.0,2024-07
2059,1269,2024-06-26,South,Mainstream,Card,In-Store,completed,Sports,Bike Helmet,45,3,0.0,135,0.0,135.0,2024-06
2060,1591,2024-10-06,Northeast,Premium,Card,Online,completed,Beauty,Makeup,35,1,0.02,35,0.7000000000000001,34.3,2024-10
2061,1843,2024-12-09,Northeast,Budget,Cash,In-Store,completed,Clothing,Dress,19,1,0.0,19,0.0,19.0,2024-12
2062,1861,2024-01-17,West,Mainstream,PayPal,Online,completed,Groceries,Milk,2,1,0.05,2,0.1,1.9,2024-01
2064,2280,2024-07-20,Northeast,Mainstream,Card,Online,completed,Groceries,Eggs,12,4,0.05,48,2.4000000000000004,45.6,2024-07
2065,1132,2024-06-20,South,Mainstream,PayPal,In-Store,completed,Groceries,Coffee,2,4,0.0,8,0.0,8.0,2024-06
2066,2299,2024-09-18,Midwest,Budget,Apple Pay,In-Store,completed,Toys,RC Car,30,3,0.0,90,0.0,90.0,2024-09
2067,1971,2024-07-12,Midwest,Budget,PayPal,In-Store,completed,Toys,Puzzle,30,3,0.0,90,0.0,90.0,2024-07
2068,1512,2024-05-28,South,Mainstream,Card,Online,completed,Beauty,Makeup,35,1,0.1,35,3.5,31.5,2024-05
2069,1312,2024-02-04,South,Mainstream,PayPal,In-Store,completed,Beauty,Skincare,60,4,0.0,240,0.0,240.0,2024-02
2070,1575,2024-01-29,South,Premium,Card,In-Store,completed,Clothing,T-shirt,79,2,0.0,158,0.0,158.0,2024-01
2071,1885,2024-09-19,Northeast,Mainstream,Card,In-Store,completed,Home,Sofa,199,3,0.0,597,0.0,597.0,2024-09
2072,2307,2024-08-08,South,Mainstream,Card,In-Store,completed,Groceries,Milk,8,1,0.0,8,0.0,8.0,2024-08
2073,2144,2024-02-22,Midwest,Mainstream,PayPal,Online,completed,Electronics,Headphones,299,2,0.05,598,29.900000000000002,568.1,2024-02
2074,2130,2024-10-05,Midwest,Mainstream,Apple Pay,In-Store,completed,Sports,Tennis Racket,80,2,0.0,160,0.0,160.0,2024-10
2075,1686,2024-12-18,Midwest,Mainstream,Apple Pay,Online,completed,Clothing,T-shirt,79,3,0.0,237,0.0,237.0,2024-12
2077,1164,2024-06-24,South,Mainstream,Card,In-Store,completed,Home,Cookware,129,1,0.0,129,0.0,129.0,2024-06
2078,1304,2024-01-10,South,Budget,Card,Online,completed,Beauty,Skincare,60,3,0.1,180,18.0,162.0,2024-01
2079,1155,2024-04-26,South,Mainstream,Card,In-Store,completed,Groceries,Milk,5,3,0.0,15,0.0,15.0,2024-04
2080,2390,2024-10-06,Midwest,Budget,Card,Online,completed,Clothing,Shoes,79,4,0.1,316,31.6,284.4,2024-10
2081,1619,2024-08-05,Northeast,Budget,PayPal,Online,completed,Sports,Tennis Racket,80,2,0.1,160,16.0,144.0,2024-08
2082,2274,2024-06-23,West,Mainstream,Card,Online,completed,Beauty,Perfume,60,3,0.05,180,9.0,171.0,2024-06
2083,1956,2024-08-21,South,Premium,PayPal,Online,completed,Beauty,Shampoo,60,3,0.0,180,0.0,180.0,2024-08
2084,1333,2024-09-08,South,Mainstream,Cash,In-Store,completed,Clothing,Jacket,99,4,0.0,396,0.0,396.0,2024-09
2085,1968,2024-10-21,Midwest,Budget,Apple Pay,Online,completed,Groceries,Milk,5,3,0.05,15,0.75,14.25,2024-10
2087,2316,2024-01-06,South,Premium,Cash,Online,completed,Home,Sofa,49,4,0.0,196,0.0,196.0,2024-01
2088,2043,2024-01-21,South,Mainstream,Card,In-Store,completed,Groceries,Milk,8,4,0.0,32,0.0,32.0,2024-01
2089,1281,2024-03-13,Northeast,Mainstream,Card,Online,completed,Electronics,Laptop,999,2,0.05,1998,99.9,1898.1,2024-03
2090,1796,2024-11-25,West,Mainstream,Card,Online,completed,Home,Cookware,129,3,0.0,387,0.0,387.0,2024-11
2091,2024,2024-02-05,West,Budget,Card,In-Store,completed,Electronics,Tablet,499,2,0.0,998,0.0,998.0,2024-02
2092,1118,2024-08-20,Northeast,Premium,Card,In-Store,completed,Electronics,Smartphone,499,2,0.05,998,49.900000000000006,948.1,2024-08
2093,2058,2024-08-03,South,Mainstream,Cash,Online,completed,Clothing,Jacket,79,4,0.0,316,0.0,316.0,2024-08
2094,1197,2024-07-24,Northeast,Mainstream,Apple Pay,In-Store,completed,Home,Lamp,89,3,0.0,267,0.0,267.0,2024-07
2095,1484,2024-02-13,West,Mainstream,PayPal,Online,completed,Beauty,Skincare,60,4,0.1,240,24.0,216.0,2024-02
2096,2082,2024-03-31,South,Premium,Card,In-Store,completed,Beauty,Lotion,60,1,0.0,60,0.0,60.0,2024-03
2098,2184,2024-04-02,South,Budget,Apple Pay,Online,completed,Groceries,Coffee,3,1,0.05,3,0.15000000000000002,2.85,2024-04
2099,2008,2024-12-04,South,Budget,Cash,In-Store,completed,Clothing,Jacket,99,4,0.0,396,0.0,396.0,2024-12
2100,1690,2024-03-23,Midwest,Mainstream,Card,In-Store,completed,Electronics,Laptop,199,4,0.0,796,0.0,796.0,2024-03
2101,2229,2024-11-28,Midwest,Mainstream,Card,Online,completed,Groceries,Coffee,5,2,0.1,10,1.0,9.0,2024-11
2102,2035,2024-10-08,South,Mainstream,PayPal,Online,completed,Groceries,Eggs,2,1,0.1,2,0.2,1.8,2024-10
2103,1489,2024-01-21,Midwest,Mainstream,Card,In-Store,completed,Sports,Bike Helmet,80,4,0.0,320,0.0,320.0,2024-01
2104,1275,2024-08-15,South,Budget,Card,Online,completed,Home,Cookware,129,1,0.15,129,19.349999999999998,109.65,2024-08
2105,1692,2024-05-09,Northeast,Budget,Card,In-Store,completed,Sports,Running Shoes,25,4,0.0,100,0.0,100.0,2024-05
2106,1241,2024-06-23,Northeast,Budget,Card,Online,completed,Clothing,Jacket,19,2,0.15,38,5.7,32.3,2024-06
2107,2239,2024-04-17,South,Mainstream,Apple Pay,In-Store,completed,Beauty,Makeup,25,3,0.0,75,0.0,75.0,2024-04
2108,2274,2024-10-09,Midwest,Mainstream,Apple Pay,In-Store,completed,Home,Bedding,399,3,0.0,1197,0.0,1197.0,2024-10
2109,1125,2024-03-11,West,Mainstream,Card,Online,completed,Clothing,Jeans,19,2,0.05,38,1.9000000000000001,36.1,2024-03
2110,1216,2024-02-19,Northeast,Budget,Card,In-Store,completed,Clothing,Dress,49,4,0.0,196,0.0,196.0,2024-02
2111,2329,2024-04-04,South,Budget,Card,In-Store,completed,Clothing,Shoes,99,3,0.0,297,0.0,297.0,2024-04
2112,2208,2024-10-05,Northeast,Premium,Card,Online,completed,Toys,RC Car,20,1,0.0,20,0.0,20.0,2024-10
2113,2062,2024-12-02,West,Budget,Card,Online,completed,Electronics,Tablet,799,1,0.15,799,119.85,679.15,2024-12
2114,2246,2024-05-11,West,Budget,PayPal,In-Store,completed,Sports,Bike Helmet,80,4,0.0,320,0.0,320.0,2024-05
2115,2207,2024-10-02,Northeast,Budget,Card,Online,completed,Beauty,Skincare,9,1,0.15,9,1.3499999999999999,7.65,2024-10
2116,1494,2024-01-13,Midwest,Mainstream,Card,Online,completed,Groceries,Rice,12,2,0.05,24,1.2000000000000002,22.8,2024-01
2117,1426,2024-01-03,Midwest,Budget,Card,In-Store,completed,Sports,Dumbbells,80,1,0.0,80,0.0,80.0,2024-01
2118,2201,2024-08-11,Northeast,Budget,Card,Online,completed,Electronics,Headphones,299,2,0.1,598,59.800000000000004,538.2,2024-08
2119,1918,2024-06-23,South,Mainstream,Card,In-Store,completed,Groceries,Bread,8,3,0.0,24,0.0,24.0,2024-06
2120,2451,2024-03-30,Midwest,Budget,Card,Online,completed,Clothing,Jeans,19,2,0.05,38,1.9000000000000001,36.1,2024-03
2121,2317,2024-08-28,Northeast,Budget,Card,Online,completed,Electronics,Tablet,199,2,0.1,398,39.800000000000004,358.2,2024-08
2122,1150,2024-02-04,South,Mainstream,Apple Pay,Online,completed,Home,Cookware,89,2,0.1,178,17.8,160.2,2024-02
2123,1383,2024-01-14,Northeast,Mainstream,Card,Online,completed,Home,Lamp,399,2,0.1,798,79.80000000000001,718.2,2024-01
2124,1307,2024-07-13,South,Budget,Cash,In-Store,completed,Home,Chair,49,1,0.0,49,0.0,49.0,2024-07
2125,2359,2024-11-01,West,Budget,Apple Pay,In-Store,completed,Groceries,Bread,8,4,0.0,32,0.0,32.0,2024-11
2126,1745,2024-11-29,South,Budget,Cash,In-Store,completed,Beauty,Lotion,9,1,0.0,9,0.0,9.0,2024-11
2127,1891,2024-07-31,Northeast,Mainstream,Card,In-Store,completed,Clothing,Jeans,99,2,0.0,198,0.0,198.0,2024-07
2128,1374,2024-01-03,Northeast,Mainstream,Card,In-Store,completed,Home,Lamp,89,2,0.0,178,0.0,178.0,2024-01
2129,2031,2024-06-27,Midwest,Budget,PayPal,Online,completed,Toys,Doll,80,4,0.05,320,16.0,304.0,2024-06
2130,2364,2024-02-09,South,Mainstream,Cash,Online,completed,Sports,Tennis Racket,25,1,0.0,25,0.0,25.0,2024-02
2134,2375,2024-09-13,West,Premium,Card,In-Store,completed,Electronics,Tablet,799,4,0.0,3196,0.0,3196.0,2024-09
2135,2381,2024-12-25,West,Mainstream,PayPal,Online,completed,Electronics,Smartphone,799,1,0.05,799,39.95,759.05,2024-12
2136,1516,2024-04-25,South,Budget,Card,Online,completed,Clothing,Dress,79,3,0.15,237,35.55,201.45,2024-04
2137,1085,2024-02-21,Midwest,Premium,Card,Online,completed,Beauty,Lotion,60,4,0.02,240,4.8,235.2,2024-02
2138,2198,2024-05-21,South,Budget,Card,In-Store,completed,Beauty,Shampoo,60,3,0.0,180,0.0,180.0,2024-05
2139,2216,2024-03-26,West,Budget,Card,In-Store,completed,Electronics,Tablet,799,4,0.0,3196,0.0,3196.0,2024-03
2140,1310,2024-02-15,Northeast,Premium,Card,In-Store,completed,Electronics,Headphones,499,3,0.05,1497,74.85000000000001,1422.15,2024-02
2141,2142,2024-11-27,West,Budget,Cash,In-Store,completed,Toys,Lego Set,10,1,0.0,10,0.0,10.0,2024-11
2142,2241,2024-08-25,South,Premium,Apple Pay,Online,completed,Groceries,Bread,8,4,0.0,32,0.0,32.0,2024-08
2143,1426,2024-01-10,West,Mainstream,PayPal,In-Store,completed,Groceries,Eggs,8,1,0.0,8,0.0,8.0,2024-01
2144,2437,2024-05-31,Midwest,Premium,Card,Online,completed,Home,Lamp,49,4,0.0,196,0.0,196.0,2024-05
2145,1113,2024-03-01,South,Mainstream,Card,In-Store,completed,Toys,Board Game,50,1,0.0,50,0.0,50.0,2024-03
2146,2168,2024-01-18,West,Budget,Card,In-Store,completed,Electronics,Smartwatch,999,2,0.0,1998,0.0,1998.0,2024-01
2147,1302,2024-03-26,South,Premium,Apple Pay,In-Store,completed,Home,Bedding,49,4,0.0,196,0.0,196.0,2024-03
2149,1587,2024-08-17,West,Mainstream,Card,Online,completed,Groceries,Bread,3,4,0.1,12,1.2000000000000002,10.8,2024-08
2150,1986,2024-05-07,West,Mainstream,Card,Online,completed,Groceries,Bread,8,3,0.05,24,1.2000000000000002,22.8,2024-05
2151,1344,2024-04-13,Northeast,Mainstream,PayPal,In-Store,completed,Clothing,Dress,19,1,0.0,19,0.0,19.0,2024-04
2152,1813,2024-07-04,South,Mainstream,Card,Online,completed,Groceries,Rice,12,1,0.05,12,0.6000000000000001,11.4,2024-07
2153,1800,2024-06-26,Midwest,Mainstream,Apple Pay,In-Store,completed,Home,Cookware,89,1,0.0,89,0.0,89.0,2024-06
2154,2024,2024-12-22,West,Mainstream,Apple Pay,Online,completed,Sports,Bike Helmet,45,2,0.05,90,4.5,85.5,2024-12
2155,2170,2024-01-06,Northeast,Mainstream,PayPal,In-Store,completed,Beauty,Shampoo,15,2,0.0,30,0.0,30.0,2024-01
2156,2310,2024-12-06,Northeast,Mainstream,Card,In-Store,completed,Home,Lamp,399,4,0.0,1596,0.0,1596.0,2024-12
2157,2076,2024-11-02,South,Premium,Card,Online,completed,Sports,Tennis Racket,15,3,0.0,45,0.0,45.0,2024-11
2158,2327,2024-02-05,West,Mainstream,Card,Online,completed,Home,Sofa,129,2,0.05,258,12.9,245.1,2024-02
2160,1360,2024-12-21,South,Premium,Card,Online,completed,Groceries,Coffee,2,4,0.02,8,0.16,7.84,2024-12
2161,2243,2024-10-07,Northeast,Budget,Card,Online,completed,Home,Lamp,399,1,0.15,399,59.849999999999994,339.15,2024-10
2163,1703,2024-01-14,Northeast,Mainstream,Card,Online,completed,Toys,Puzzle,50,2,0.1,100,10.0,90.0,2024-01
2164,1574,2024-08-24,Midwest,Budget,Apple Pay,Online,completed,Home,Bedding,399,4,0.15,1596,239.39999999999998,1356.6,2024-08
2165,2184,2024-10-11,South,Mainstream,Apple Pay,In-Store,completed,Sports,Running Shoes,25,3,0.0,75,0.0,75.0,2024-10
2166,2112,2024-11-25,Midwest,Premium,PayPal,Online,completed,Groceries,Coffee,5,4,0.02,20,0.4,19.6,2024-11
2167,1687,2024-02-19,West,Budget,Apple Pay,Online,completed,Electronics,Headphones,999,2,0.1,1998,199.8,1798.2,2024-02
2168,1780,2024-09-17,South,Premium,Card,In-Store,completed,Groceries,Rice,12,2,0.0,24,0.0,24.0,2024-09
2169,1584,2024-04-19,South,Premium,Cash,In-Store,completed,Beauty,Shampoo,60,4,0.0,240,0.0,240.0,2024-04
2170,1588,2024-07-15,West,Budget,Card,In-Store,completed,Electronics,Headphones,999,2,0.0,1998,0.0,1998.0,2024-07
2171,2182,2024-09-08,South,Mainstream,Card,Online,completed,Electronics,Smartwatch,799,1,0.05,799,39.95,759.05,2024-09
2172,1488,2024-03-28,West,Budget,Card,Online,completed,Electronics,Tablet,499,2,0.1,998,99.80000000000001,898.2,2024-03
2173,1970,2024-11-08,Northeast,Mainstream,Apple Pay,In-Store,completed,Electronics,Headphones,299,2,0.0,598,0.0,598.0,2024-11
2174,2347,2024-01-26,West,Mainstream,Card,Online,completed,Home,Cookware,89,3,0.0,267,0.0,267.0,2024-01
2175,2404,2024-09-18,Northeast,Premium,PayPal,Online,completed,Sports,Bike Helmet,45,1,0.05,45,2.25,42.75,2024-09
2176,2125,2024-05-23,Northeast,Budget,PayPal,In-Store,completed,Groceries,Coffee,12,4,0.0,48,0.0,48.0,2024-05
2178,1018,2024-12-21,West,Mainstream,Card,In-Store,completed,Groceries,Eggs,5,1,0.0,5,0.0,5.0,2024-12
2179,2477,2024-09-24,West,Budget,PayPal,Online,completed,Sports,Running Shoes,150,2,0.05,300,15.0,285.0,2024-09
2180,1396,2024-03-15,Northeast,Mainstream,Card,Online,completed,Electronics,Laptop,999,1,0.0,999,0.0,999.0,2024-03
2181,2000,2024-01-03,Northeast,Premium,PayPal,Online,completed,Home,Lamp,199,3,0.0,597,0.0,597.0,2024-01
2182,2302,2024-03-03,South,Mainstream,Card,In-Store,completed,Groceries,Coffee,5,2,0.0,10,0.0,10.0,2024-03
2183,1850,2024-08-23,South,Mainstream,Apple Pay,Online,completed,Electronics,Headphones,199,3,0.05,597,29.85,567.15,2024-08
2184,2388,2024-08-16,West,Mainstream,PayPal,In-Store,completed,Clothing,T-shirt,49,4,0.0,196,0.0,196.0,2024-08
2185,2354,2024-10-01,South,Mainstream,Card,Online,completed,Groceries,Milk,8,4,0.1,32,3.2,28.8,2024-10
2186,2367,2024-01-18,West,Budget,Card,Online,completed,Beauty,Skincare,9,3,0.05,27,1.35,25.65,2024-01
2187,1821,2024-03-20,Midwest,Mainstream,Card,In-Store,completed,Sports,Bike Helmet,15,3,0.0,45,0.0,45.0,2024-03
2188,1454,2024-08-02,Midwest,Mainstream,Card,In-Store,completed,Beauty,Lotion,15,1,0.0,15,0.0,15.0,2024-08
2189,1724,2024-06-19,West,Mainstream,PayPal,Online,completed,Clothing,Dress,29,1,0.1,29,2.9000000000000004,26.1,2024-06
2190,2088,2024-11-24,Northeast,Budget,Card,Online,completed,Electronics,Smartphone,799,3,0.15,2397,359.55,2037.45,2024-11
2191,2099,2024-09-11,Northeast,Budget,Apple Pay,Online,completed,Groceries,Eggs,5,4,0.1,20,2.0,18.0,2024-09
2193,1142,2024-09-11,Northeast,Budget,PayPal,Online,completed,Home,Sofa,399,3,0.15,1197,179.54999999999998,1017.45,2024-09
2194,1916,2024-03-12,Northeast,Mainstream,Card,Online,completed,Groceries,Eggs,5,4,0.0,20,0.0,20.0,2024-03
2195,1827,2024-02-07,West,Budget,Card,Online,completed,Groceries,Milk,5,1,0.05,5,0.25,4.75,2024-02
2196,1604,2024-11-19,Midwest,Mainstream,PayPal,Online,completed,Sports,Yoga Mat,25,1,0.0,25,0.0,25.0,2024-11
2197,2496,2024-07-22,South,Premium,Apple Pay,Online,completed,Home,Sofa,89,2,0.02,178,3.56,174.44,2024-07
2198,2440,2024-06-20,Midwest,Premium,Card,In-Store,completed,Home,Chair,129,4,0.02,516,10.32,505.68,2024-06
